0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.586592178770949886e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.117318435754189977e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.675977653631284966e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.234636871508379954e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.793296089385475170e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.351955307262569931e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.910614525139664693e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.469273743016759909e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.027932960893855125e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.586592178770950341e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.145251396648044647e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.703910614525139863e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.262569832402235079e+03 0.000000000000000000e+00 0.000000000000000000e+00
7.821229050279329385e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.379888268156424601e+03 0.000000000000000000e+00 0.000000000000000000e+00
8.938547486033519817e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.497206703910615033e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.005586592178771025e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.061452513966480547e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.117318435754190068e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.173184357541899408e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.229050279329608929e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.284916201117318451e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.340782122905027973e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.396648044692737494e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.452513966480447016e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.508379888268156537e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.564245810055865877e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.620111731843575399e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.675977653631284920e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.731843575418994442e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.787709497206703963e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.843575418994413485e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.899441340782123007e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.955307262569832528e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.011173184357542050e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.067039106145251571e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.122905027932961093e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.178770949720670615e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.234636871508380136e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.290502793296089294e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.346368715083798816e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.402234636871508337e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.458100558659217859e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.513966480446927380e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.569832402234636902e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.625698324022346424e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.681564245810055945e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.737430167597765467e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.793296089385474988e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.849162011173184510e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.905027932960894032e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.960893854748603553e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.016759776536313075e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.072625698324022596e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.128491620111731754e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.184357541899441276e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.240223463687150797e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.296089385474860319e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.351955307262569841e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.407821229050279362e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.463687150837988884e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.519553072625698405e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.575418994413407927e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.631284916201117449e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.687150837988826970e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.743016759776536492e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.798882681564246013e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.854748603351955535e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.910614525139665056e+04 0.000000000000000000e+00 0.000000000000000000e+00
3.966480446927374578e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.022346368715084100e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.078212290502793621e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.134078212290503143e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.189944134078212664e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.245810055865922186e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.301675977653631708e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.357541899441341229e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.413407821229050751e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.469273743016760272e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.525139664804469066e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.581005586592178588e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.636871508379888110e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.692737430167597631e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.748603351955307153e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.804469273743016674e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.860335195530726196e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.916201117318435718e+04 0.000000000000000000e+00 0.000000000000000000e+00
4.972067039106145239e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.027932960893854761e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.083798882681564282e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.139664804469273804e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.195530726256983326e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.251396648044692847e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.307262569832402369e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.363128491620111890e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.418994413407821412e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.474860335195530934e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.530726256983240455e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.586592178770949977e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.642458100558659498e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.698324022346369020e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.754189944134078542e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.810055865921788063e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.865921787709497585e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.921787709497207106e+04 0.000000000000000000e+00 0.000000000000000000e+00
5.977653631284916628e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.033519553072626150e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.089385474860335671e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.145251396648045193e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.201117318435754714e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.256983240223463508e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.312849162011173030e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.368715083798882551e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.424581005586592073e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.480446927374301595e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.536312849162011116e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.592178770949720638e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.648044692737430159e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.703910614525139681e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.759776536312849203e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.815642458100558724e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.871508379888268246e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.927374301675977767e+04 0.000000000000000000e+00 0.000000000000000000e+00
6.983240223463687289e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.039106145251396811e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.094972067039106332e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.150837988826815854e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.206703910614525375e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.262569832402234897e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.318435754189944419e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.374301675977653940e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.430167597765363462e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.486033519553072983e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.541899441340782505e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.597765363128492027e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.653631284916201548e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.709497206703911070e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.765363128491620591e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.821229050279330113e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.877094972067039635e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.932960893854749156e+04 0.000000000000000000e+00 0.000000000000000000e+00
7.988826815642458678e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.044692737430168199e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.100558659217877721e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.156424581005587243e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.212290502793296764e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.268156424581006286e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.324022346368715807e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.379888268156425329e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.435754189944134851e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.491620111731844372e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.547486033519553894e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.603351955307263415e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.659217877094972937e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.715083798882682458e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.770949720670391980e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.826815642458101502e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.882681564245811023e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.938547486033520545e+04 0.000000000000000000e+00 0.000000000000000000e+00
8.994413407821228611e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.050279329608938133e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.106145251396647654e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.162011173184357176e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.217877094972066698e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.273743016759776219e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.329608938547485741e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.385474860335195262e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.441340782122904784e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.497206703910614306e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.553072625698323827e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.608938547486033349e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.664804469273742870e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.720670391061452392e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.776536312849161914e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.832402234636871435e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.888268156424580957e+04 0.000000000000000000e+00 0.000000000000000000e+00
9.944134078212290478e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.586592178770949886e+02 0.000000000000000000e+00
5.586592178770949886e+02 5.586592178770949886e+02 0.000000000000000000e+00
